Calf ID, Strain, Day, Replicate, Plate count, Broth Enrichment
101883, 10671, 0, 3, 0, 0
101883, 10671, 1, 1, 110000, NA
101883, 10671, 1, 2, 130000, NA
101883, 10671, 1, 3, 80000, NA
101883, 10671, 2, 1, 31000, NA
101883, 10671, 2, 2, 51000, NA
101883, 10671, 2, 3, 46000, NA
101883, 10671, 3, 1, 23700, NA
101883, 10671, 3, 2, 32400, NA
101883, 10671, 3, 3, 29000, NA
101883, 10671, 4, 1, 26300, NA
101883, 10671, 4, 2, 24600, NA
101883, 10671, 4, 3, 20700, NA
101883, 10671, 5, 1, 1500, NA
101883, 10671, 5, 2, 1300, NA
101883, 10671, 5, 3, 1200, NA
101883, 10671, 6, 1, 1900, NA
101883, 10671, 6, 2, 2400, NA
101883, 10671, 6, 3, 2300, NA
101883, 10671, 7, 1, 9100, NA
101883, 10671, 7, 2, 9400, NA
101883, 10671, 7, 3, 9000, NA
101883, 10671, 8, 1, 1500, NA
101883, 10671, 8, 2, 900, NA
101883, 10671, 8, 3, 700, NA
101883, 10671, 9, 1, 600, NA
101883, 10671, 9, 2, 300, NA
101883, 10671, 9, 3, 700, NA
101883, 10671, 10, 1, 600, NA
101883, 10671, 10, 2, 200, NA
101883, 10671, 10, 3, 300, NA
101883, 10671, 11, 1, 500, NA
101883, 10671, 11, 2, 500, NA
101883, 10671, 11, 3, 300, NA
101883, 10671, 12, 1, 900, NA
101883, 10671, 12, 2, 1800, NA
101883, 10671, 12, 3, 1100, NA
101883, 10671, 13, 1, 700, NA
101883, 10671, 13, 2, 1200, NA
101883, 10671, 13, 3, 100, NA
101883, 10671, 14, 1, 100, NA
101883, 10671, 14, 2, 0, NA
101883, 10671, 14, 3, 0, NA
101883, 10671, 15, 1, 100, NA
101883, 10671, 15, 2, 0, NA
101883, 10671, 15, 3, 0, NA
101883, 10671, 16, 1, 0, 10
101883, 10671, 16, 2, 0, 10
101883, 10671, 16, 3, 0, 10
101883, 10671, 17, 1, 0, 0
101883, 10671, 17, 2, 0, 0
101883, 10671, 17, 3, 0, 0
101883, 10671, 18, 1, 0, 0
101883, 10671, 18, 2, 0, 0
101883, 10671, 18, 3, 0, 0
101883, 10671, 20, 1, 0, 0
101883, 10671, 20, 2, 0, 0
101883, 10671, 20, 3, 0, 0
101883, 10671, 22, 1, 0, 0
101883, 10671, 22, 2, 0, 0
101883, 10671, 22, 3, 0, 0
101883, 10671, 24, 1, 0, 10
101883, 10671, 24, 2, 0, 10
101883, 10671, 24, 3, 0, 10
, , , , , 
, , , , , 
, , , , , 
601879, 10671, 0, 1, 0, 0
601879, 10671, 0, 2, 0, 0
601879, 10671, 0, 3, 0, 0
601879, 10671, 1, 1, 36000, NA
601879, 10671, 1, 2, 35000, NA
601879, 10671, 1, 3, 34000, NA
601879, 10671, 2, 1, 2000, NA
601879, 10671, 2, 2, 1000, NA
601879, 10671, 2, 3, 3000, NA
601879, 10671, 3, 1, 200, NA
601879, 10671, 3, 2, 600, NA
601879, 10671, 3, 3, 100, NA
601879, 10671, 4, 1, 29600, NA
601879, 10671, 4, 2, 34300, NA
601879, 10671, 4, 3, 28700, NA
601879, 10671, 5, 1, 40000, NA
601879, 10671, 5, 2, 44000, NA
601879, 10671, 5, 3, 51000, NA
601879, 10671, 6, 1, 11100, NA
601879, 10671, 6, 2, 8900, NA
601879, 10671, 6, 3, 8200, NA
601879, 10671, 7, 1, 7700, NA
601879, 10671, 7, 2, 4900, NA
601879, 10671, 7, 3, 8100, NA
601879, 10671, 8, 1, 100, NA
601879, 10671, 8, 2, 500, NA
601879, 10671, 8, 3, 500, NA
601879, 10671, 9, 1, 0, 0
601879, 10671, 9, 2, 0, 0
601879, 10671, 9, 3, 0, 0
601879, 10671, 10, 1, 0, 10
601879, 10671, 10, 2, 0, 10
601879, 10671, 10, 3, 0, 10
601879, 10671, 11, 1, 0, 0
601879, 10671, 11, 2, 0, 0
601879, 10671, 11, 3, 0, 0
601879, 10671, 12, 1, 0, 0
601879, 10671, 12, 2, 0, 0
601879, 10671, 12, 3, 0, 0
601879, 10671, 13, 1, 0, 0
601879, 10671, 13, 2, 0, 0
601879, 10671, 13, 3, 0, 0
601879, 10671, 14, 1, 0, 0
601879, 10671, 14, 2, 0, 0
601879, 10671, 14, 3, 0, 0
601879, 10671, 15, 1, 0, 0
601879, 10671, 15, 2, 0, 0
601879, 10671, 15, 3, 0, 0
601879, 10671, 16, 1, 0, 0
601879, 10671, 16, 2, 0, 0
601879, 10671, 16, 3, 0, 0
601879, 10671, 17, 1, 0, 0
601879, 10671, 17, 2, 0, 0
601879, 10671, 17, 3, 0, 0
601879, 10671, 18, 1, 0, 0
601879, 10671, 18, 2, 0, 0
601879, 10671, 18, 3, 0, 0
601879, 10671, 20, 1, 0, 0
601879, 10671, 20, 2, 0, 0
601879, 10671, 20, 3, 0, 0
601879, 10671, 22, 1, 0, 0
601879, 10671, 22, 2, 0, 0
601879, 10671, 22, 3, 0, 0
601879, 10671, 24, 1, 0, 0
601879, 10671, 24, 2, 0, 0
601879, 10671, 24, 3, 0, 0
, , , , , 
, , , , , 
, , , , , 
101357, 10671, 0, 1, 0, 0
101357, 10671, 0, 2, 0, 0
101357, 10671, 0, 3, 0, 0
101357, 10671, 1, 1, 2930000, NA
101357, 10671, 1, 2, 3290000, NA
101357, 10671, 1, 3, 3100000, NA
101357, 10671, 2, 1, 31000, NA
101357, 10671, 2, 2, 24000, NA
101357, 10671, 2, 3, 13000, NA
101357, 10671, 3, 1, 6000, NA
101357, 10671, 3, 2, 8800, NA
101357, 10671, 3, 3, 7200, NA
101357, 10671, 4, 1, 600, NA
101357, 10671, 4, 2, 1000, NA
101357, 10671, 4, 3, 1100, NA
101357, 10671, 5, 1, 100, NA
101357, 10671, 5, 2, 0, NA
101357, 10671, 5, 3, 100, NA
101357, 10671, 6, 1, 0, 0
101357, 10671, 6, 2, 0, 0
101357, 10671, 6, 3, 0, 0
101357, 10671, 7, 1, 0, 10
101357, 10671, 7, 2, 0, 10
101357, 10671, 7, 3, 0, 10
101357, 10671, 8, 1, 0, 10
101357, 10671, 8, 2, 0, 10
101357, 10671, 8, 3, 0, 10
101357, 10671, 9, 1, 0, 10
101357, 10671, 9, 2, 0, 10
101357, 10671, 9, 3, 0, 10
101357, 10671, 10, 1, 0, 0
101357, 10671, 10, 2, 0, 0
101357, 10671, 10, 3, 0, 0
101357, 10671, 11, 1, 0, 0
101357, 10671, 11, 2, 0, 0
101357, 10671, 11, 3, 0, 0
101357, 10671, 12, 1, 2400, NA
101357, 10671, 12, 2, 4000, NA
101357, 10671, 12, 3, 2900, NA
101357, 10671, 13, 1, 0, 0
101357, 10671, 13, 2, 0, 0
101357, 10671, 13, 3, 0, 0
101357, 10671, 14, 1, 0, 0
101357, 10671, 14, 2, 0, 0
101357, 10671, 14, 3, 0, 0
101357, 10671, 15, 1, 0, 0
101357, 10671, 15, 2, 0, 0
101357, 10671, 15, 3, 0, 0
101357, 10671, 16, 1, 0, 0
101357, 10671, 16, 2, 0, 0
101357, 10671, 16, 3, 0, 0
101357, 10671, 17, 1, 0, 0
101357, 10671, 17, 2, 0, 0
101357, 10671, 17, 3, 0, 0
101357, 10671, 18, 1, 0, 0
101357, 10671, 18, 2, 0, 0
101357, 10671, 18, 3, 0, 0
101357, 10671, 20, 1, 0, 0
101357, 10671, 20, 2, 0, 0
101357, 10671, 20, 3, 0, 0
101357, 10671, 22, 1, 0, 0
101357, 10671, 22, 2, 0, 0
101357, 10671, 22, 3, 0, 0
101357, 10671, 24, 1, 0, 0
101357, 10671, 24, 2, 0, 0
101357, 10671, 24, 3, 0, 0
